13 : 茉伶 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
1 : 将夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 将太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 初陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 初結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 初温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 春崚 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春著 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春爽 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春深 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春啓 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春教 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 春貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 峻夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 峻夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 峻太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 峻太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 俊梨 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 俊菜 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 秀陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 秀陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 秀結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 秀結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 秀温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 秀温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 朱礼 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱礼 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱立 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱立 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱平 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱平 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱大 : ['凶', '大吉', '凶', '凶', '吉', '凶']
1 : 朱大 : ['凶', '大吉', '凶', '凶', '吉', '凶']
1 : 朱世 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱主 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱主 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱史 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱山 : ['凶', '大吉', '凶', '凶', '吉', '凶']
1 : 朱山 : ['凶', '大吉', '凶', '凶', '吉', '凶']
1 : 朱才 : ['凶', '大吉', '凶', '凶', '吉', '凶']
1 : 朱弘 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱広 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱巨 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱巨 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱丘 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 朱可 : ['凶', '大吉', '吉', '凶', '凶', '凶']
1 : 主茉 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主茉 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主和 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主和 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主里 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主里 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主朱 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 主朱 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 主実 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主実 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主希 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主希 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主花 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主花 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 主果 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 主果 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 実礼 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実礼 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実立 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実立 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実平 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実平 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実世 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実主 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実主 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実史 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実弘 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実広 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実巨 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実巨 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実丘 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 実可 : ['凶', '吉', '大吉', '凶', '凶', '凶']
1 : 識莉 : ['凶', '凶', '特殊格', '凶', '吉', '吉凶混合']
1 : 識優 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 識恵 : ['凶', '凶', '特殊格', '凶', '吉', '吉凶混合']
1 : 獅優 : ['凶', '凶', '吉凶混合', '凶', '特殊格', '吉']
1 : 獅朱 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 志陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 志結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 志温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 史茉 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 史和 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 史里 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 史夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 史太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 史朱 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 史実 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 史希 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 史花 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 史果 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 山里 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 山里 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 山梨 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 山梨 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 山菜 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 山菜 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 山希 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 山希 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 山花 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 山花 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 咲崚 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲著 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲爽 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲深 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲啓 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲教 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 咲貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 冴陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 冴結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 冴温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 菜凜 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜洸 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜凛 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜礼 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜礼 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜玲 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜諒 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜亮 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜了 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 菜了 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 菜立 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜立 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜律 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜要 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜要 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜要 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜洋 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜勇 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜勇 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜平 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜平 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜飛 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜範 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜発 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜徹 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜貞 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜則 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜星 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜世 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜信 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜潤 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜俊 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜主 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜主 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜史 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜荒 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜洪 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜恒 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜弘 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜広 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜建 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜慧 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜巨 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜巨 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜丘 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜儀 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜輝 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜毅 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜活 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜活 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜海 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜可 : ['凶', '凶', '大吉', '凶', '吉', '凶']
1 : 菜鋭 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 菜栄 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜胤 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 菜一 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 菜威 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 才里 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 才梨 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 才菜 : ['凶', '凶', '凶', '凶', '吉', '大吉']
1 : 才希 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 才花 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 克陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 克結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 克温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 剛夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 剛太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 高夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 高夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 高太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 高太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 香崚 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香隆 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香理 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香猛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香著 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香爽 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香盛 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香崇 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香進 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香深 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香章 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香啓 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香教 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香規 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香基 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 香貫 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 荒梨 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 荒菜 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 浩夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 浩太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 洪梨 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 洪菜 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 晃夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 晃太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恒梨 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 恒菜 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 弘茉 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 弘和 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 弘里 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 弘夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 弘太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 弘朱 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 弘実 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 弘希 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 弘花 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 弘果 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 広茉 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 広和 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 広里 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 広夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 広太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 広朱 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 広実 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 広希 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 広花 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 広果 : ['凶', '凶', '大吉', '吉', '凶', '凶']
1 : 宏陽 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 宏結 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 宏温 : ['凶', '大吉', '凶', '吉', '凶', '凶']
1 : 悟夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 悟太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 源優 : ['凶', '凶', '吉凶混合', '凶', '特殊格', '吉']
1 : 源優 : ['凶', '凶', '吉凶混合', '凶', '特殊格', '吉']
1 : 源朱 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 源朱 : ['凶', '凶', '凶', '大吉', '凶', '吉']
1 : 原夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 原太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 賢梨 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉凶混合']
1 : 賢菜 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉凶混合']
1 : 憲梨 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉凶混合']
1 : 憲菜 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉凶混合']
1 : 建梨 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 建菜 : ['凶', '吉', '凶', '凶', '特殊格', '吉凶混合']
1 : 剣夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 剣太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵凜 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵凛 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵諒 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵蘭 : ['凶', '凶', '特殊格', '凶', '吉', '吉凶混合']
1 : 恵方 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵文 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵範 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵天 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵徹 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵太 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵潤 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵識 : ['凶', '凶', '特殊格', '凶', '吉', '吉凶混合']
1 : 恵慧 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵儀 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵輝 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵毅 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵火 : ['凶', '凶', '凶', '大吉', '吉', '凶']
1 : 恵鋭 : ['凶', '凶', '吉', '大吉', '凶', '凶']
1 : 恵一 : ['凶', '凶', '吉', '凶', '凶', '大吉']
1 : 啓柚 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 啓春 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 啓咲 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 啓香 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 啓紀 : ['凶', '凶', '凶', '吉', '特殊格', '吉凶混合']
1 : 訓夫 : ['凶', '凶', '凶', '大吉', '吉', '凶']
