13 : 茉良 : ['凶', '吉', '大吉', '大吉', '大吉', '大吉']
3 : 亨莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 亨恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 丘梨 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 丘菜 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 吉梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 吉菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 鞠夫 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 鞠太 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 誼莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 誼梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 誼陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 誼菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 誼結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 誼恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 誼温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 輝結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 輝温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 輝温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 紀麗 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 紀与 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 紀霧 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 紀山 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 紀鏡 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 紀久 : ['凶', '吉', '凶', '凶', '吉', '吉']
3 : 希莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希晏 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希浪 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希朗 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希朗 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希恋 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希恋 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希麗 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 希容 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希霧 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 希姫 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希泰 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希泰 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希祥 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希純 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希峻 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希珠 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希桜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希桜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希晃 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希倖 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希鏡 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 希浬 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希華 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希夏 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 希悦 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 嬉莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 嬉梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 嬉陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 嬉菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 嬉結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 嬉恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 嬉温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 環夫 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 環太 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 歓莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 歓梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 歓陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 歓菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 歓結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 歓恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 歓温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 寛里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 寛夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 寛太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 寛希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 寛花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 叶梨 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 叶菜 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 楽里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 楽夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 楽太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 楽希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 楽花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 馨朱 : ['凶', '特殊格', '凶', '大吉', '吉', '凶']
3 : 浬梨 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 浬菜 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 雅里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 雅夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 雅太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 雅希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 雅花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 霞夫 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 霞太 : ['凶', '凶', '吉', '大吉', '吉凶混合', '凶']
3 : 華梨 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 華菜 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 花莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花晏 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花浪 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花朗 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花朗 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花恋 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花恋 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花麗 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 花容 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花霧 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 花姫 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花泰 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花泰 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花祥 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花純 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花峻 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花珠 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花桜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花桜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花晃 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花倖 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花鏡 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 花浬 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花華 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花夏 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 花悦 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 火優 : ['凶', '大吉', '吉', '凶', '吉凶混合', '凶']
3 : 火優 : ['凶', '大吉', '吉', '凶', '吉凶混合', '凶']
3 : 果与 : ['凶', '吉', '吉', '凶', '凶', '吉']
3 : 果山 : ['凶', '吉', '吉', '凶', '凶', '吉']
3 : 果久 : ['凶', '吉', '吉', '凶', '凶', '吉']
3 : 夏梨 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 夏菜 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 嘉莉 : ['凶', '吉', '大吉', '凶', '特殊格', '凶']
3 : 嘉莉 : ['凶', '吉', '大吉', '凶', '特殊格', '凶']
3 : 嘉優 : ['凶', '吉', '大吉', '凶', '吉凶混合', '凶']
3 : 嘉優 : ['凶', '吉', '大吉', '凶', '吉凶混合', '凶']
3 : 嘉朱 : ['凶', '吉', '凶', '大吉', '特殊格', '凶']
3 : 嘉朱 : ['凶', '吉', '凶', '大吉', '特殊格', '凶']
3 : 嘉恵 : ['凶', '吉', '大吉', '凶', '特殊格', '凶']
3 : 嘉恵 : ['凶', '吉', '大吉', '凶', '特殊格', '凶']
3 : 可梨 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 可菜 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 縁莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 縁梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 縁陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 縁菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 縁結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 縁恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 縁温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 円優 : ['凶', '大吉', '吉', '凶', '吉凶混合', '凶']
3 : 悦梨 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 悦菜 : ['凶', '凶', '吉', '凶', '吉凶混合', '大吉']
3 : 衛夫 : ['凶', '吉', '凶', '大吉', '特殊格', '凶']
3 : 衛太 : ['凶', '吉', '凶', '大吉', '特殊格', '凶']
3 : 永梨 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 永菜 : ['凶', '凶', '大吉', '凶', '吉', '吉凶混合']
3 : 影莉 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 影梨 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 影陽 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 影菜 : ['凶', '大吉', '凶', '凶', '吉', '吉凶混合']
3 : 影結 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 影恵 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 影温 : ['凶', '大吉', '吉凶混合', '吉', '凶', '凶']
3 : 羽梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 羽菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 宇梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 宇菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 安梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 安菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 旭梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 旭梨 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 旭菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 旭菜 : ['凶', '大吉', '吉', '凶', '凶', '吉凶混合']
3 : 愛里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛里 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛夫 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛太 : ['凶', '凶', '吉', '大吉', '凶', '吉凶混合']
3 : 愛希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛希 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
3 : 愛花 : ['凶', '凶', '凶', '大吉', '特殊格', '吉']
2 : 莉耀 : ['凶', '凶', '吉凶混合', '特殊格', '特殊格', '吉凶混合']
2 : 莉耀 : ['凶', '凶', '吉凶混合', '特殊格', '特殊格', '吉凶混合']
2 : 莉曜 : ['凶', '凶', '凶', '吉凶混合', '吉', '吉']
2 : 莉未 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉冬 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉正 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉譲 : ['凶', '凶', '吉凶混合', '特殊格', '特殊格', '吉凶混合']
2 : 莉護 : ['凶', '凶', '吉凶混合', '特殊格', '特殊格', '吉凶混合']
2 : 莉玉 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉丘 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉叶 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉馨 : ['凶', '凶', '吉凶混合', '特殊格', '特殊格', '吉凶混合']
2 : 莉可 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 莉永 : ['凶', '凶', '大吉', '凶', '大吉', '凶']
2 : 茉麗 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 茉霧 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 茉鏡 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 澪莉 : ['凶', '吉', '凶', '凶', '吉', '吉凶混合']
2 : 澪恵 : ['凶', '吉', '凶', '凶', '吉', '吉凶混合']
2 : 毬梨 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 毬菜 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 壽梨 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 壽菜 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 和麗 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 和霧 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 和鏡 : ['凶', '吉', '吉凶混合', '凶', '凶', '吉']
2 : 麗茉 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 麗和 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 麗実 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 麗果 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 嶺茉 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 嶺和 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 嶺陽 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 嶺柚 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 嶺春 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 嶺実 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 嶺咲 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 嶺香 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 嶺結 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 嶺紀 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 嶺果 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 嶺温 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 瑠梨 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 瑠菜 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 璃夫 : ['凶', '大吉', '凶', '大吉', '凶', '凶']
2 : 璃太 : ['凶', '大吉', '凶', '大吉', '凶', '凶']
2 : 梨澪 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨毬 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨梨 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨梨 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨頼 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨悠 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨野 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨密 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨麻 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨望 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨望 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨萌 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨惇 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨篤 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨燈 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨都 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨雪 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨崇 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨深 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨情 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨梢 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨淳 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨淑 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨菜 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨菜 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨彩 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨康 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨健 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨蛍 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨渓 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨憩 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨薫 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 梨郷 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 梨衛 : ['凶', '凶', '吉凶混合', '吉', '凶', '吉']
2 : 頼莉 : ['凶', '吉', '凶', '凶', '吉', '吉凶混合']
2 : 頼恵 : ['凶', '吉', '凶', '凶', '吉', '吉凶混合']
2 : 陽未 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽冬 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽正 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽玉 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽丘 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽叶 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽可 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 陽永 : ['凶', '吉', '吉', '凶', '凶', '吉凶混合']
2 : 耀莉 : ['凶', '特殊格', '吉凶混合', '凶', '特殊格', '吉凶混合']
2 : 耀莉 : ['凶', '特殊格', '吉凶混合', '凶', '特殊格', '吉凶混合']
2 : 耀恵 : ['凶', '特殊格', '吉凶混合', '凶', '特殊格', '吉凶混合']
2 : 耀恵 : ['凶', '特殊格', '吉凶混合', '凶', '特殊格', '吉凶混合']
2 : 曜莉 : ['凶', '吉凶混合', '凶', '凶', '吉', '吉']
2 : 曜恵 : ['凶', '吉凶混合', '凶', '凶', '吉', '吉']
2 : 与莉 : ['凶', '凶', '大吉', '凶', '凶', '大吉']
2 : 与恵 : ['凶', '凶', '大吉', '凶', '凶', '大吉']
2 : 予朱 : ['凶', '大吉', '凶', '大吉', '凶', '凶']
2 : 悠梨 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 悠菜 : ['凶', '凶', '凶', '凶', '大吉', '大吉']
2 : 優茉 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優侑 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優和 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優和 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優和 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優玲 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優陽 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優陽 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優陽 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優葉 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優洋 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優遊 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優裕 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優湧 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優柚 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優柚 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優愉 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優柳 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優耶 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
2 : 優夜 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優明 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優岬 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優満 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優満 : ['凶', '凶', '特殊格', '吉', '吉', '凶']
2 : 優朋 : ['凶', '凶', '吉', '吉', '凶', '吉凶混合']
2 : 優保 : ['凶', '凶', '凶', '吉', '吉', '吉凶混合']
